transaction_id,customer_id,transaction_date,amount,payment_method
3975,540,2024-11-05,274.92,Card
3976,540,2024-11-27,310.22,NetBanking
3977,540,2024-12-28,259.22,Wallet
3978,540,2025-01-28,276.44,UPI
3979,541,2023-04-20,1192.8,NetBanking
3980,541,2023-05-24,676.45,UPI
3981,541,2023-06-25,972.09,UPI
3982,541,2023-07-20,1117.45,Card
3983,542,2024-11-09,614.44,UPI
3984,542,2024-12-11,572.19,Wallet
3985,542,2025-01-10,614.09,NetBanking
3986,542,2025-01-29,694.16,NetBanking
3987,543,2024-10-20,989.15,NetBanking
3988,543,2024-11-20,1117.29,Wallet
3989,543,2024-12-22,986.72,UPI
3990,543,2025-02-20,1072.0,UPI
3991,543,2025-03-25,924.65,Wallet
3992,543,2025-04-21,1002.86,UPI
3993,543,2025-05-28,1204.27,UPI
3994,543,2025-06-19,983.59,Wallet
3995,543,2025-07-17,945.48,Card
3996,543,2025-08-23,989.2,NetBanking
3997,544,2024-10-23,247.45,Wallet
3998,544,2024-11-18,318.77,Card
3999,544,2025-01-21,288.1,NetBanking
4000,544,2025-02-20,291.19,Card
4001,544,2025-03-25,246.03,Card
4002,544,2025-04-19,314.96,Wallet
4003,544,2025-05-21,262.27,UPI
4004,545,2023-06-05,672.11,UPI
4005,545,2023-07-02,690.44,Wallet
4006,545,2023-08-08,656.64,UPI
4007,545,2023-09-06,560.9,Wallet
4008,545,2023-10-01,570.05,Wallet
4009,545,2023-10-28,546.68,Card
4010,545,2023-11-30,574.21,Wallet
4011,545,2023-12-26,609.65,NetBanking
4012,545,2024-01-30,530.88,NetBanking
4013,545,2024-02-26,507.98,Wallet
4014,545,2024-04-04,597.19,UPI
4015,545,2024-04-24,574.62,Card
4016,545,2024-05-30,451.42,Card
4017,545,2024-06-26,611.65,Card
4018,546,2025-04-10,275.31,NetBanking
4019,546,2025-06-10,320.3,Wallet
4020,547,2025-02-26,343.22,Card
4021,547,2025-05-04,274.45,Card
4022,547,2025-05-29,286.14,UPI
4023,547,2025-07-02,269.89,NetBanking
4024,547,2025-08-02,296.38,NetBanking
4025,547,2025-09-27,255.49,UPI
4026,547,2025-10-23,313.76,NetBanking
4027,548,2024-08-28,569.93,UPI
4028,548,2024-09-28,586.38,UPI
4029,548,2024-11-28,563.6,Card
4030,548,2024-12-26,632.07,Wallet
4031,548,2025-01-24,672.83,UPI
4032,548,2025-02-24,597.79,UPI
4033,549,2023-03-09,297.65,NetBanking
4034,549,2023-04-07,303.91,Wallet
4035,549,2023-04-30,255.67,UPI
4036,549,2023-05-29,357.51,UPI
4037,549,2023-07-07,316.13,Card
4038,549,2023-07-27,252.59,NetBanking
4039,549,2023-08-27,357.26,Card
4040,549,2023-10-02,361.13,NetBanking
4041,549,2023-10-30,321.54,Wallet
4042,549,2023-12-03,308.27,NetBanking
4043,549,2023-12-31,308.21,UPI
4044,550,2023-12-16,578.78,Wallet
4045,550,2024-01-12,529.82,UPI
4046,550,2024-04-12,604.9,Card
4047,550,2024-06-16,665.64,NetBanking
4048,551,2025-01-13,273.63,Card
4049,551,2025-02-15,349.39,NetBanking
4050,551,2025-03-17,283.41,Card
4051,551,2025-04-20,291.17,Wallet
4052,551,2025-05-15,329.91,Card
4053,551,2025-06-20,249.71,UPI
4054,551,2025-07-11,277.65,Card
4055,551,2025-08-18,309.65,Wallet
4056,551,2025-09-15,331.52,Wallet
4057,551,2025-10-12,265.55,UPI
4058,551,2025-11-13,360.43,UPI
4059,552,2024-04-26,284.9,NetBanking
4060,552,2024-05-26,338.73,Wallet
4061,552,2024-06-21,309.48,Wallet
4062,552,2024-07-22,397.63,UPI
4063,552,2024-09-22,307.29,UPI
4064,553,2023-05-03,532.64,Wallet
4065,553,2023-06-03,549.14,UPI
4066,553,2023-06-30,662.2,Wallet
4067,553,2023-07-30,690.29,UPI
4068,553,2023-09-05,570.38,NetBanking
4069,553,2023-09-28,684.56,Wallet
4070,553,2023-11-03,578.67,Wallet
4071,553,2023-11-30,533.42,NetBanking
4072,553,2024-01-03,565.76,Card
4073,553,2024-01-26,617.03,NetBanking
4074,554,2025-05-09,328.53,Wallet
4075,554,2025-06-09,268.4,Wallet
4076,554,2025-07-13,264.74,Card
4077,554,2025-08-07,300.25,Wallet
4078,554,2025-09-15,304.61,Card
4079,554,2025-10-16,311.03,Card
4080,554,2025-11-15,281.46,NetBanking
4081,555,2025-03-11,568.13,UPI
4082,556,2023-05-14,685.46,NetBanking
4083,556,2023-06-14,576.58,NetBanking
4084,556,2023-07-15,578.66,Wallet
4085,556,2023-08-10,497.98,Card
4086,556,2023-10-14,636.59,Wallet
4087,557,2024-01-31,1044.45,Card
4088,557,2024-03-01,935.14,Card
4089,557,2024-04-02,856.4,Card
4090,557,2024-04-28,1107.36,NetBanking
4091,557,2024-06-02,949.14,Card
4092,557,2024-06-27,1019.91,Wallet
4093,558,2024-10-05,316.8,NetBanking
4094,558,2024-12-03,260.84,Card
4095,558,2025-01-03,313.79,Wallet
4096,558,2025-02-10,288.54,Wallet
4097,558,2025-03-05,356.88,Card
4098,558,2025-05-07,295.86,Card
4099,558,2025-06-07,274.91,Card
4100,558,2025-07-02,358.92,Wallet
4101,558,2025-07-31,321.11,Card
4102,558,2025-09-03,277.06,UPI
4103,559,2023-02-28,679.43,Wallet
4104,559,2023-04-05,758.66,NetBanking
4105,559,2023-05-03,586.3,Card
4106,559,2023-05-30,656.28,UPI
4107,559,2023-06-30,659.87,Card
4108,559,2023-08-02,561.91,UPI
4109,559,2023-09-02,667.23,Wallet
4110,559,2023-09-25,511.9,Wallet
4111,559,2023-10-28,658.2,Wallet
4112,559,2023-11-26,600.24,NetBanking
4113,559,2023-12-26,702.15,UPI
4114,559,2024-01-27,704.0,Card
4115,560,2024-10-03,959.2,UPI
4116,560,2024-10-28,777.88,Wallet
4117,560,2024-11-28,1011.64,UPI
4118,560,2024-12-24,943.31,Card
4119,560,2025-02-03,1070.97,UPI
4120,560,2025-03-04,944.46,NetBanking
4121,560,2025-04-03,1114.05,Card
4122,560,2025-04-26,946.98,Card
4123,560,2025-06-03,1093.08,UPI
4124,561,2024-06-03,648.8,UPI
4125,561,2024-07-04,591.85,UPI
4126,561,2024-07-31,633.67,Wallet
4127,561,2024-09-02,545.65,NetBanking
4128,561,2024-10-25,597.59,Card
4129,561,2024-11-28,411.16,Wallet
4130,561,2024-12-31,737.42,Card
4131,561,2025-01-30,604.11,Wallet
4132,561,2025-03-01,620.71,NetBanking
4133,561,2025-04-02,644.62,Wallet
4134,562,2025-01-24,617.36,Wallet
4135,562,2025-03-02,730.44,UPI
4136,562,2025-03-28,537.79,Card
4137,562,2025-04-24,559.18,Card
4138,562,2025-05-27,611.81,NetBanking
4139,562,2025-06-28,541.24,Card
4140,562,2025-08-22,796.9,NetBanking
4141,562,2025-09-28,551.83,UPI
4142,562,2025-10-26,620.72,NetBanking
4143,562,2025-11-25,638.66,UPI
4144,562,2025-12-24,578.94,UPI
4145,562,2026-01-18,551.88,UPI
4146,562,2026-02-25,605.53,UPI
4147,563,2025-03-17,480.89,Wallet
4148,563,2025-04-13,434.66,Card
4149,563,2025-05-16,670.84,Card
4150,563,2025-06-10,590.08,NetBanking
4151,563,2025-07-16,641.4,Card
4152,563,2025-08-13,550.89,Wallet
4153,563,2025-09-18,586.79,Wallet
4154,564,2023-04-15,654.65,UPI
4155,564,2023-05-08,565.84,Card
4156,564,2023-06-09,552.46,UPI
4157,564,2023-07-10,616.78,UPI
4158,564,2023-08-12,653.73,UPI
4159,564,2023-09-12,515.94,Card
4160,564,2023-10-12,414.26,UPI
4161,564,2023-11-11,573.54,Wallet
4162,564,2023-12-04,593.02,NetBanking
4163,564,2024-01-05,661.89,NetBanking
4164,564,2024-02-08,632.7,Wallet
4165,564,2024-04-03,579.48,NetBanking
4166,564,2024-06-06,551.1,Card
4167,564,2024-07-05,665.42,Card
4168,564,2024-08-06,707.01,Wallet
4169,565,2024-10-04,661.21,NetBanking
4170,565,2024-11-09,658.3,Wallet
4171,566,2023-04-30,314.87,UPI
4172,566,2023-06-01,299.95,Wallet
4173,566,2023-07-07,261.47,NetBanking
4174,566,2023-07-30,315.77,UPI
4175,566,2023-08-26,248.36,Wallet
4176,566,2023-09-26,277.35,UPI
4177,567,2024-07-23,331.99,Wallet
4178,567,2024-08-12,363.52,Card
4179,567,2024-09-18,331.62,Wallet
4180,568,2024-09-27,1105.7,Card
4181,568,2024-11-27,887.62,Wallet
4182,568,2024-12-27,794.44,NetBanking
4183,568,2025-01-25,1013.17,UPI
4184,568,2025-02-25,1108.9,UPI
4185,568,2025-04-25,972.52,NetBanking
4186,568,2025-05-23,890.22,Card
4187,569,2024-05-07,312.09,Card
4188,569,2024-06-10,318.33,Wallet
4189,569,2024-07-07,179.49,Wallet
4190,569,2024-08-03,320.37,Card
4191,569,2024-09-05,332.32,Wallet
4192,569,2024-11-04,335.33,UPI
4193,570,2023-09-03,623.48,UPI
4194,570,2023-10-02,625.8,UPI
4195,570,2023-10-31,501.97,NetBanking
4196,570,2023-12-31,514.37,UPI
4197,570,2024-02-02,546.99,NetBanking
4198,570,2024-02-26,453.29,UPI
4199,570,2024-05-01,754.32,UPI
4200,570,2024-06-01,574.4,Wallet
4201,570,2024-07-20,546.09,UPI
4202,570,2024-08-22,446.37,Wallet
4203,571,2025-06-11,353.5,Card
4204,571,2025-07-07,299.4,NetBanking
4205,571,2025-08-10,255.54,UPI
4206,571,2025-09-02,310.94,NetBanking
4207,571,2025-10-08,317.66,NetBanking
4208,571,2025-12-01,369.25,Card
4209,571,2025-12-30,308.21,Wallet
4210,571,2026-02-08,324.44,Card
4211,571,2026-03-03,324.64,Wallet
4212,571,2026-04-10,284.41,Wallet
4213,571,2026-05-08,325.08,Card
4214,571,2026-05-30,278.4,Wallet
4215,571,2026-07-06,302.59,NetBanking
4216,572,2025-06-15,568.23,NetBanking
4217,572,2025-08-18,633.35,Card
4218,572,2025-09-17,705.16,UPI
4219,572,2025-10-14,558.39,Wallet
4220,574,2023-07-10,321.57,UPI
4221,575,2025-01-09,1121.88,Card
4222,575,2025-02-13,988.11,Wallet
4223,575,2025-04-04,1002.85,NetBanking
4224,575,2025-05-04,1129.38,NetBanking
4225,575,2025-06-09,976.41,Wallet
4226,575,2025-07-13,1048.83,UPI
4227,575,2025-08-06,1044.73,Wallet
4228,575,2025-09-02,985.98,Card
4229,575,2025-10-11,980.76,Card
4230,575,2025-11-10,1028.96,Card
4231,575,2025-12-05,1017.75,Wallet
4232,576,2024-04-28,860.37,NetBanking
4233,576,2024-05-31,1289.76,Wallet
4234,576,2024-06-30,989.51,Wallet
4235,576,2024-07-25,988.54,UPI
4236,576,2024-08-29,885.07,Wallet
4237,576,2024-10-21,1141.06,Card
4238,576,2024-11-25,1216.86,Card
4239,577,2024-08-13,609.59,Card
4240,577,2024-09-08,600.38,Card
4241,577,2024-10-03,614.71,Card
4242,577,2024-11-01,599.5,Card
4243,577,2024-12-31,510.33,Card
4244,577,2025-02-07,657.83,UPI
4245,577,2025-03-12,565.19,Wallet
4246,577,2025-05-05,581.1,Card
4247,577,2025-06-08,706.23,Card
4248,577,2025-07-06,581.68,NetBanking
4249,577,2025-08-01,521.17,Wallet
4250,577,2025-10-01,581.55,UPI
4251,578,2025-03-05,685.86,Card
4252,578,2025-03-30,534.42,Card
4253,578,2025-04-29,763.69,UPI
4254,578,2025-06-04,773.06,Card
4255,578,2025-07-08,676.09,NetBanking
4256,578,2025-08-03,618.9,Wallet
4257,578,2025-09-05,674.95,Wallet
4258,578,2025-10-03,481.48,UPI
4259,578,2025-10-26,435.3,UPI
4260,579,2025-05-18,417.23,UPI
4261,579,2025-06-14,489.38,Wallet
4262,579,2025-08-13,608.57,UPI
4263,579,2025-09-15,518.8,Card
4264,580,2023-09-12,678.73,NetBanking
4265,580,2023-10-11,759.56,UPI
4266,580,2023-11-03,576.54,NetBanking
4267,580,2024-02-05,703.99,UPI
4268,580,2024-03-13,705.11,NetBanking
4269,581,2023-04-23,544.54,Wallet
4270,581,2023-05-23,715.08,NetBanking
4271,581,2023-06-19,627.73,Card
4272,581,2023-07-22,535.71,UPI
4273,581,2023-08-22,644.99,Card
4274,582,2023-07-11,251.75,Card
4275,582,2023-08-09,273.04,Card
4276,582,2023-09-05,303.55,Card
4277,582,2023-10-03,325.13,Wallet
4278,583,2024-10-18,655.34,Wallet
4279,583,2024-11-20,590.45,Card
4280,583,2024-12-27,552.61,UPI
4281,584,2024-03-21,492.56,UPI
4282,584,2024-05-12,633.65,Card
4283,584,2024-06-16,508.97,Wallet
4284,584,2024-07-19,622.03,Card
4285,585,2023-03-27,1171.39,NetBanking
4286,585,2023-05-06,1007.26,UPI
4287,585,2023-06-05,1081.51,UPI
4288,585,2023-07-27,899.39,NetBanking
4289,585,2023-08-30,866.24,Card
4290,586,2024-11-27,312.65,Card
4291,586,2025-01-04,295.16,NetBanking
4292,586,2025-02-01,300.84,NetBanking
4293,586,2025-03-31,345.73,NetBanking
4294,586,2025-05-03,288.08,UPI
4295,586,2025-07-04,249.39,UPI
4296,586,2025-07-31,314.17,UPI
4297,586,2025-08-27,314.59,Card
4298,586,2025-09-30,286.89,Card
4299,586,2025-11-03,323.95,Card
4300,586,2025-11-29,293.93,Wallet
4301,586,2025-12-25,307.78,NetBanking
4302,586,2026-01-22,290.06,NetBanking
4303,587,2023-10-23,585.49,Wallet
4304,587,2023-12-15,629.91,Wallet
4305,587,2024-02-17,657.29,NetBanking
4306,587,2024-03-20,666.42,UPI
4307,587,2024-05-11,618.22,NetBanking
4308,587,2024-06-18,559.56,Wallet
4309,587,2024-07-17,719.21,Wallet
4310,587,2024-09-16,647.27,UPI
4311,587,2024-10-16,763.0,NetBanking
4312,587,2024-11-14,497.62,Wallet
4313,587,2024-12-13,658.07,UPI
4314,587,2025-01-08,718.21,UPI
4315,588,2023-08-14,630.16,Card
4316,588,2023-09-17,620.7,Card
4317,588,2023-10-13,633.97,UPI
4318,588,2023-11-12,636.86,NetBanking
4319,588,2023-12-12,518.77,UPI
4320,588,2024-01-14,548.98,Wallet
4321,588,2024-02-09,732.23,UPI
4322,588,2024-03-11,706.14,UPI
4323,588,2024-04-05,654.66,Wallet
4324,588,2024-05-14,647.05,Card
4325,588,2024-06-05,712.34,Wallet
4326,588,2024-07-05,538.77,UPI
4327,588,2024-08-13,500.51,Card
4328,588,2024-09-05,598.52,UPI
4329,588,2024-10-05,658.44,NetBanking
4330,588,2024-11-04,552.74,Card
4331,589,2023-03-19,276.4,NetBanking
4332,589,2023-04-11,351.46,UPI
4333,589,2023-05-17,317.6,Card
4334,589,2023-06-10,280.19,UPI
4335,589,2023-07-10,302.98,Card
4336,590,2023-02-19,204.73,Wallet
4337,590,2023-03-28,303.28,UPI
4338,590,2023-04-23,287.14,Card
4339,590,2023-05-26,349.2,Wallet
4340,590,2023-06-17,321.28,UPI
4341,590,2023-07-19,305.24,Wallet
4342,590,2023-09-20,296.93,Wallet
4343,590,2023-12-19,256.97,Card
4344,590,2024-01-17,315.86,UPI
4345,590,2024-02-19,263.89,Wallet
4346,590,2024-03-16,259.48,Card
4347,590,2024-04-22,334.32,Wallet
4348,590,2024-05-22,249.11,Card
4349,591,2023-05-09,275.67,Wallet
4350,591,2023-06-12,282.78,Card
4351,591,2023-07-12,230.07,Card
4352,591,2023-08-11,322.53,Wallet
4353,591,2023-09-06,278.45,Card
4354,591,2023-10-10,242.03,NetBanking
4355,592,2025-01-19,326.51,Wallet
4356,592,2025-03-25,345.13,NetBanking
4357,592,2025-04-21,221.96,NetBanking
4358,592,2025-05-21,334.82,UPI
4359,593,2024-03-29,265.06,UPI
4360,593,2024-05-05,292.82,UPI
4361,593,2024-05-29,248.53,NetBanking
4362,593,2024-07-03,334.99,Card
4363,593,2024-07-29,308.75,UPI
4364,593,2024-09-28,303.08,NetBanking
4365,593,2024-10-24,331.74,Wallet
4366,593,2024-12-01,331.24,NetBanking
4367,594,2023-07-28,569.66,UPI
4368,594,2023-08-24,561.67,Card
4369,594,2023-09-26,618.3,NetBanking
4370,594,2023-10-23,670.74,NetBanking
4371,595,2023-08-16,555.36,Wallet
4372,595,2023-09-11,669.33,UPI
4373,595,2023-10-09,548.52,Card
4374,595,2023-11-11,854.64,UPI
4375,595,2023-12-12,657.65,Wallet
4376,595,2024-01-03,433.46,NetBanking
4377,595,2024-02-06,510.55,NetBanking
4378,595,2024-03-04,555.23,UPI
4379,595,2024-04-08,598.55,UPI
4380,595,2024-05-05,671.96,UPI
4381,595,2024-06-11,648.45,Wallet
4382,595,2024-07-09,541.34,Wallet
4383,595,2024-08-01,604.25,Wallet
4384,595,2024-09-08,597.56,Wallet
4385,595,2024-09-29,639.55,UPI
4386,595,2024-11-07,621.38,UPI
4387,596,2024-05-19,650.97,Wallet
4388,596,2024-06-17,663.28,Wallet
4389,596,2024-07-21,578.62,Wallet
4390,596,2024-08-16,643.05,UPI
4391,596,2024-09-22,637.76,UPI
4392,596,2024-10-25,575.05,Card
4393,596,2024-11-24,572.11,Wallet
4394,596,2024-12-23,625.97,UPI
4395,597,2024-03-11,975.97,NetBanking
4396,597,2024-04-16,981.18,Card
4397,597,2024-05-11,865.79,Card
4398,597,2024-06-12,957.72,Wallet
4399,597,2024-07-05,932.88,Wallet
4400,597,2024-09-04,1005.35,NetBanking
4401,597,2024-10-11,1055.96,Card
4402,597,2024-11-08,1093.75,UPI
4403,597,2024-12-10,1109.02,Card
4404,598,2024-01-17,229.87,NetBanking
4405,598,2024-02-14,288.65,Wallet
4406,598,2024-03-11,254.52,NetBanking
4407,599,2024-07-10,250.13,Card
4408,599,2024-08-08,323.08,Card
4409,599,2024-09-02,300.99,Wallet
4410,599,2024-10-13,307.72,Wallet
4411,599,2024-11-01,337.42,Card
4412,599,2024-12-08,294.25,Card
4413,599,2025-01-11,269.78,Card
4414,599,2025-02-02,307.32,Card
4415,599,2025-03-08,286.81,Card
4416,600,2024-09-14,612.09,Card
4417,600,2024-10-14,620.75,UPI
4418,600,2024-12-10,449.06,UPI
4419,601,2023-10-18,283.87,Wallet
4420,601,2023-11-21,294.17,Wallet
4421,601,2023-12-20,307.46,UPI
4422,601,2024-01-22,340.32,UPI
4423,601,2024-02-22,332.01,Wallet
4424,601,2024-03-14,331.62,Wallet
4425,601,2024-05-14,287.44,Card
4426,601,2024-06-12,315.9,NetBanking
4427,601,2024-08-15,300.13,Card
4428,601,2024-09-13,301.28,Wallet
4429,601,2024-10-13,289.18,Wallet
4430,602,2023-09-11,305.14,NetBanking
4431,602,2023-10-14,272.76,UPI
4432,602,2023-11-19,345.52,Card
4433,602,2023-12-21,260.62,UPI
4434,602,2024-01-20,322.62,Card
4435,602,2024-02-19,327.34,Wallet
4436,602,2024-03-12,288.22,NetBanking
4437,602,2024-04-15,327.52,Card
4438,603,2025-01-10,246.93,UPI
4439,604,2023-12-31,281.08,UPI
4440,604,2024-01-31,336.14,UPI
4441,604,2024-02-23,286.48,Wallet
4442,604,2024-04-29,265.22,Wallet
4443,604,2024-06-01,286.76,UPI
4444,604,2024-06-21,230.6,NetBanking
4445,605,2023-01-30,992.0,NetBanking
4446,605,2023-03-30,778.23,Wallet
4447,605,2023-04-30,936.54,UPI
4448,605,2023-05-30,1166.66,Wallet
4449,605,2023-07-03,997.1,Card
4450,605,2023-07-25,1032.8,NetBanking
4451,605,2023-09-01,1229.86,Card
4452,605,2023-09-24,962.32,Card
4453,605,2023-12-27,939.18,NetBanking
4454,605,2024-01-18,787.93,Wallet
4455,606,2025-02-08,258.3,UPI
4456,606,2025-03-06,315.21,UPI
4457,606,2025-04-07,294.74,UPI
4458,606,2025-05-07,316.98,Wallet
4459,606,2025-08-02,218.86,Card
4460,606,2025-09-02,295.89,Wallet
4461,606,2025-10-02,326.14,UPI
4462,607,2024-06-12,642.7,UPI
4463,607,2024-07-10,748.94,Wallet
4464,607,2024-09-03,695.13,NetBanking
4465,607,2024-10-03,508.24,UPI
4466,607,2024-11-03,590.83,Card
4467,608,2025-01-31,255.76,Card
4468,609,2025-04-20,423.48,Card
4469,610,2023-04-10,273.94,UPI
4470,610,2023-05-13,258.13,NetBanking
4471,610,2023-06-10,278.43,Card
4472,610,2023-07-11,340.5,NetBanking
4473,611,2025-03-15,541.99,NetBanking
4474,612,2023-07-01,258.43,NetBanking
4475,613,2023-08-15,294.1,UPI
4476,613,2023-09-14,344.97,UPI
4477,613,2023-10-13,282.91,Wallet
4478,613,2023-11-13,305.12,Wallet
4479,613,2023-12-16,337.24,Card
4480,613,2024-01-18,267.99,Wallet
4481,613,2024-02-11,340.66,Card
4482,613,2024-04-14,356.7,Card
4483,614,2025-02-07,503.05,Card
4484,614,2025-03-05,590.08,Card
4485,614,2025-04-03,539.03,Wallet
4486,614,2025-06-06,594.51,Wallet
4487,614,2025-07-10,655.04,Wallet
4488,614,2025-07-30,607.96,Wallet
4489,614,2025-09-06,653.46,NetBanking
4490,614,2025-10-02,629.04,Wallet
4491,614,2025-11-03,627.99,UPI
4492,614,2025-12-08,663.71,Card
4493,614,2026-02-03,372.29,NetBanking
4494,614,2026-03-06,634.86,NetBanking
4495,615,2024-10-30,325.93,NetBanking
4496,615,2024-11-21,302.24,NetBanking
4497,615,2024-12-19,358.59,UPI
4498,615,2025-01-24,283.31,UPI
4499,615,2025-02-23,292.66,NetBanking
4500,615,2025-04-20,348.4,Card
4501,615,2025-05-24,234.12,NetBanking
4502,615,2025-06-19,293.99,UPI
4503,615,2025-07-22,297.11,NetBanking
4504,615,2025-08-27,246.11,UPI
4505,615,2025-09-16,274.78,UPI
4506,616,2024-03-20,341.97,Card
4507,616,2024-04-21,292.06,UPI
4508,616,2024-06-22,323.37,Card
4509,616,2024-07-15,335.17,Card
4510,616,2024-08-14,351.08,Card
4511,616,2024-09-16,295.95,NetBanking
4512,616,2024-10-15,317.06,Card
4513,616,2024-11-15,263.66,Wallet
4514,616,2024-12-18,311.75,UPI
4515,616,2025-03-20,289.16,NetBanking
4516,616,2025-04-22,287.38,UPI
4517,616,2025-05-22,297.1,UPI
4518,616,2025-06-10,359.02,NetBanking
4519,617,2024-09-05,255.27,Card
4520,617,2024-10-04,273.89,Card
4521,617,2024-11-03,332.2,Card
4522,617,2024-12-01,295.23,NetBanking
4523,617,2024-12-30,299.15,Wallet
4524,617,2025-02-02,188.85,Wallet
4525,617,2025-04-01,367.63,UPI
4526,617,2025-05-06,269.37,UPI
4527,618,2025-03-17,1168.6,NetBanking
4528,618,2025-04-16,991.14,NetBanking
4529,618,2025-05-16,1066.55,Wallet
4530,618,2025-06-11,943.82,NetBanking
4531,618,2025-09-05,917.84,UPI
4532,618,2025-10-11,978.25,Wallet
4533,618,2025-11-12,1080.24,Wallet
4534,618,2025-12-05,1071.76,UPI
4535,618,2026-01-14,903.86,Wallet
4536,618,2026-03-13,1103.77,UPI
4537,618,2026-04-06,866.64,Card
4538,618,2026-05-03,1039.38,NetBanking
4539,618,2026-06-13,1208.47,Wallet
4540,619,2023-11-29,286.76,Wallet
4541,619,2024-01-20,289.68,Wallet
4542,619,2024-02-21,303.67,Card
4543,619,2024-03-23,297.11,UPI
4544,619,2024-04-27,287.22,UPI
4545,619,2024-05-29,285.11,Card
4546,619,2024-06-24,312.07,NetBanking
4547,619,2024-07-18,296.17,Wallet
4548,619,2024-08-25,304.16,Wallet
4549,619,2024-09-25,289.05,NetBanking
4550,619,2024-10-24,307.33,Card
4551,619,2024-11-22,297.61,Card
4552,619,2024-12-26,387.25,Wallet
4553,619,2025-01-15,258.79,UPI
4554,619,2025-02-14,298.49,Wallet
4555,620,2024-05-30,649.7,NetBanking
4556,620,2024-07-02,651.61,NetBanking
4557,620,2024-08-05,552.03,Card
4558,620,2024-08-30,570.21,Card
4559,620,2024-09-29,559.55,NetBanking
4560,620,2024-10-29,564.03,Wallet
4561,620,2024-11-27,576.34,UPI
4562,620,2025-01-03,533.03,Card
4563,620,2025-01-26,753.51,NetBanking
4564,620,2025-03-29,546.02,UPI
4565,620,2025-05-06,518.64,UPI
4566,620,2025-06-03,629.55,NetBanking
4567,620,2025-07-03,518.24,UPI
4568,621,2023-01-18,288.4,UPI
4569,621,2023-02-25,294.08,Wallet
4570,621,2023-03-17,366.42,UPI
4571,622,2025-03-02,319.07,Wallet
4572,622,2025-04-10,311.88,Wallet
4573,622,2025-05-12,244.24,UPI
4574,622,2025-06-02,244.35,NetBanking
4575,622,2025-06-30,337.34,NetBanking
4576,622,2025-08-06,293.01,Card
4577,622,2025-09-06,293.28,NetBanking
4578,622,2025-11-01,276.14,Wallet
4579,622,2025-11-30,318.51,UPI
4580,622,2026-02-01,311.45,Card
4581,622,2026-03-01,329.48,Wallet
4582,622,2026-04-04,267.9,NetBanking
4583,622,2026-05-07,314.16,Wallet
4584,623,2023-12-04,218.91,NetBanking
4585,623,2024-01-05,312.71,Wallet
4586,623,2024-02-08,263.45,Wallet
4587,623,2024-03-02,354.65,Card
4588,623,2024-04-04,307.44,Card
4589,623,2024-05-03,308.79,Wallet
4590,623,2024-05-30,307.7,UPI
4591,623,2024-07-07,268.75,NetBanking
4592,623,2024-08-04,304.94,Wallet
4593,623,2024-09-01,308.99,Card
4594,623,2024-10-06,338.91,UPI
4595,623,2024-11-04,317.59,NetBanking
4596,623,2024-12-06,311.3,UPI
4597,623,2025-01-06,303.32,Card
4598,623,2025-01-28,324.85,Wallet
4599,624,2025-02-05,1111.34,Card
4600,624,2025-04-01,974.65,Card
4601,624,2025-05-07,891.22,Wallet
4602,624,2025-05-28,967.46,UPI
4603,624,2025-06-29,1142.62,Wallet
4604,624,2025-07-31,874.34,Wallet
4605,624,2025-08-28,865.04,Wallet
4606,624,2025-10-05,824.22,NetBanking
4607,624,2025-11-03,892.61,NetBanking
4608,624,2025-11-28,727.27,Wallet
4609,624,2025-12-28,819.7,Card
4610,625,2023-09-16,227.33,NetBanking
4611,625,2023-10-15,317.64,UPI
4612,625,2023-11-18,257.38,UPI
4613,625,2023-12-20,284.68,UPI
4614,625,2024-02-16,313.37,Card
4615,625,2024-03-24,288.4,Card
4616,625,2024-04-13,331.61,NetBanking
4617,625,2024-05-17,286.99,UPI
4618,625,2024-06-20,287.45,NetBanking
4619,625,2024-08-19,293.67,Card
4620,625,2024-09-10,265.11,Card
4621,626,2024-05-12,316.63,Wallet
4622,626,2024-06-16,270.75,UPI
4623,626,2024-08-17,263.63,Card
4624,626,2024-11-10,262.64,Card
4625,626,2024-12-07,295.48,Wallet
4626,626,2025-01-16,332.49,Card
4627,626,2025-02-09,318.9,NetBanking
4628,628,2023-06-09,260.73,NetBanking
4629,629,2024-04-30,287.4,UPI
4630,629,2024-06-20,312.49,UPI
4631,629,2024-07-23,330.0,NetBanking
4632,629,2024-08-21,277.96,NetBanking
4633,630,2025-05-05,541.68,UPI
4634,630,2025-05-31,606.27,UPI
4635,630,2025-07-05,641.28,Card
4636,630,2025-08-01,606.35,UPI
4637,630,2025-08-31,567.54,Card
4638,630,2025-10-05,600.01,UPI
4639,630,2025-11-05,668.98,NetBanking
4640,630,2025-11-29,637.83,Card
4641,630,2026-01-05,649.59,Card
4642,630,2026-01-30,572.56,NetBanking
4643,630,2026-03-05,584.4,NetBanking
4644,630,2026-03-28,621.3,NetBanking
4645,630,2026-05-05,465.87,NetBanking
4646,630,2026-06-01,506.88,Wallet
4647,631,2024-11-01,257.91,NetBanking
4648,631,2024-12-05,306.31,Wallet
4649,631,2025-01-27,253.82,Card
4650,631,2025-02-26,337.01,Wallet
4651,631,2025-04-29,278.66,Wallet
4652,631,2025-05-25,333.24,NetBanking
4653,631,2025-06-26,259.86,Wallet
4654,631,2025-07-23,295.87,NetBanking
4655,632,2024-11-22,304.61,UPI
